DEPARTAMENTO;ARMA;FECHA;GENERO;POBLACION;
CUNDINAMARCA;CONTUNDENTES;9/01/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;CONTUNDENTES;18/01/2022;FEMENINO;ADULTOS;
TOLIMA;CONTUNDENTES;21/02/2022;MASCULINO;ADULTOS;
TOLIMA;CONTUNDENTES;12/02/2022;MASCULINO;ADULTOS;
TOLIMA;CONTUNDENTES;12/01/2022;MASCULINO;ADULTOS;
TOLIMA;CONTUNDENTES;11/02/2022;FEMENINO;ADULTOS;
TOLIMA;CONTUNDENTES;22/01/2022;MASCULINO;ADULTOS;
TOLIMA;CONTUNDENTES;25/01/2022;MASCULINO;ADULTOS;
TOLIMA;CONTUNDENTES;29/01/2022;FEMENINO;ADULTOS;
TOLIMA;CONTUNDENTES;13/02/2022;FEMENINO;ADULTOS;
TOLIMA;CONTUNDENTES;15/02/2022;FEMENINO;ADULTOS;
TOLIMA;CONTUNDENTES;21/01/2022;FEMENINO;ADULTOS;
TOLIMA;CONTUNDENTES;12/02/2022;FEMENINO;ADULTOS;
TOLIMA;CONTUNDENTES;4/01/2022;FEMENINO;ADULTOS;
TOLIMA;CONTUNDENTES;10/02/2022;FEMENINO;ADULTOS;
TOLIMA;CONTUNDENTES;11/02/2022;MASCULINO;ADULTOS;
TOLIMA;CONTUNDENTES;13/02/2022;MASCULINO;ADULTOS;
TOLIMA;CONTUNDENTES;21/02/2022;MASCULINO;ADULTOS;
VALLE;CONTUNDENTES;2/01/2022;FEMENINO;ADULTOS;
VALLE;CONTUNDENTES;5/01/2022;FEMENINO;ADULTOS;
VALLE;CONTUNDENTES;5/01/2022;MASCULINO;ADULTOS;
VALLE;CONTUNDENTES;8/01/2022;FEMENINO;ADULTOS;
VALLE;CONTUNDENTES;14/01/2022;FEMENINO;ADULTOS;
VALLE;CONTUNDENTES;15/01/2022;MASCULINO;ADULTOS;
VALLE;CONTUNDENTES;16/01/2022;FEMENINO;ADULTOS;
VALLE;CONTUNDENTES;16/01/2022;MASCULINO;ADULTOS;
VALLE;CONTUNDENTES;19/01/2022;MASCULINO;ADULTOS;
VALLE;CONTUNDENTES;21/01/2022;MASCULINO;ADULTOS;
VALLE;CONTUNDENTES;23/01/2022;FEMENINO;ADULTOS;
VALLE;CONTUNDENTES;27/01/2022;MASCULINO;ADULTOS;
VALLE;CONTUNDENTES;1/02/2022;MASCULINO;ADULTOS;
VALLE;CONTUNDENTES;2/02/2022;FEMENINO;ADULTOS;
VALLE;CONTUNDENTES;2/02/2022;MASCULINO;ADULTOS;
VALLE;CONTUNDENTES;11/02/2022;FEMENINO;ADULTOS;
VALLE;CONTUNDENTES;12/02/2022;FEMENINO;ADULTOS;
VALLE;CONTUNDENTES;12/02/2022;MASCULINO;ADULTOS;
VALLE;CONTUNDENTES;13/02/2022;MASCULINO;ADULTOS;
VALLE;CONTUNDENTES;17/02/2022;MASCULINO;ADULTOS;
VALLE;CONTUNDENTES;19/02/2022;FEMENINO;ADULTOS;
VALLE;CONTUNDENTES;19/02/2022;MASCULINO;ADULTOS;
VALLE;CONTUNDENTES;20/02/2022;FEMENINO;ADULTOS;
VALLE;CONTUNDENTES;20/02/2022;MASCULINO;ADULTOS;
VALLE;CONTUNDENTES;24/02/2022;FEMENINO;ADULTOS;
VALLE;CONTUNDENTES;23/02/2022;MASCULINO;ADULTOS;
VALLE;CONTUNDENTES;8/01/2022;FEMENINO;ADULTOS;
VALLE;CONTUNDENTES;13/01/2022;MASCULINO;ADULTOS;
VALLE;CONTUNDENTES;6/02/2022;MASCULINO;ADULTOS;
VALLE;CONTUNDENTES;26/02/2022;MASCULINO;ADULTOS;
VALLE;CONTUNDENTES;28/02/2022;MASCULINO;ADULTOS;
VALLE;CONTUNDENTES;15/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;ESCOPOLAMINA;27/02/2022;MASCULINO;ADULTOS;
ANTIOQUIA;ESCOPOLAMINA;6/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;ESCOPOLAMINA;14/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;ESCOPOLAMINA;21/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;ESCOPOLAMINA;19/02/2022;MASCULINO;ADULTOS;
ANTIOQUIA;ESCOPOLAMINA;21/02/2022;MASCULINO;ADULTOS;
ANTIOQUIA;ESCOPOLAMINA;28/02/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;ESCOPOLAMINA;3/01/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;ESCOPOLAMINA;5/01/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;ESCOPOLAMINA;6/01/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;ESCOPOLAMINA;7/01/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;ESCOPOLAMINA;15/01/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;ESCOPOLAMINA;26/01/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;ESCOPOLAMINA;27/01/2022;FEMENINO;ADULTOS;
CUNDINAMARCA;ESCOPOLAMINA;4/02/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;ESCOPOLAMINA;7/02/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;ESCOPOLAMINA;8/02/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;ESCOPOLAMINA;15/02/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;ESCOPOLAMINA;21/02/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;ESCOPOLAMINA;22/02/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;ESCOPOLAMINA;27/02/2022;MASCULINO;ADULTOS;
TOLIMA;ESCOPOLAMINA;8/01/2022;MASCULINO;ADULTOS;
TOLIMA;ESCOPOLAMINA;15/02/2022;MASCULINO;ADULTOS;
VALLE;ESCOPOLAMINA;23/01/2022;FEMENINO;ADULTOS;
VALLE;ESCOPOLAMINA;10/02/2022;MASCULINO;ADULTOS;
VALLE;ESCOPOLAMINA;27/02/2022;FEMENINO;ADULTOS;
ANTIOQUIA;LLAVE MAESTRA;17/02/2022;FEMENINO;ADULTOS;
ANTIOQUIA;LLAVE MAESTRA;28/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;LLAVE MAESTRA;1/02/2022;FEMENINO;ADULTOS;
ANTIOQUIA;LLAVE MAESTRA;2/01/2022;FEMENINO;ADULTOS;
ANTIOQUIA;LLAVE MAESTRA;5/02/2022;MASCULINO;ADULTOS;
ANTIOQUIA;LLAVE MAESTRA;19/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;LLAVE MAESTRA;5/02/2022;MASCULINO;ADULTOS;
ANTIOQUIA;LLAVE MAESTRA;15/02/2022;MASCULINO;ADULTOS;
ANTIOQUIA;LLAVE MAESTRA;11/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;LLAVE MAESTRA;14/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;LLAVE MAESTRA;15/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;LLAVE MAESTRA;17/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;LLAVE MAESTRA;23/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;LLAVE MAESTRA;26/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;LLAVE MAESTRA;28/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;LLAVE MAESTRA;28/02/2022;MASCULINO;ADULTOS;
ANTIOQUIA;LLAVE MAESTRA;11/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;LLAVE MAESTRA;12/02/2022;FEMENINO;ADULTOS;
ANTIOQUIA;LLAVE MAESTRA;30/01/2022;MASCULINO;ADULTOS;
CAUCA;LLAVE MAESTRA;25/01/2022;FEMENINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;1/01/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;2/01/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;3/01/2022;FEMENINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;3/01/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;4/01/2022;FEMENINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;4/01/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;6/01/2022;FEMENINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;6/01/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;7/01/2022;FEMENINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;8/01/2022;FEMENINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;9/01/2022;FEMENINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;10/01/2022;FEMENINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;10/01/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;11/01/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;12/01/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;13/01/2022;FEMENINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;13/01/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;17/01/2022;FEMENINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;17/01/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;18/01/2022;FEMENINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;19/01/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;20/01/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;23/01/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;25/01/2022;FEMENINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;26/01/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;27/01/2022;FEMENINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;28/01/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;29/01/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;1/02/2022;FEMENINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;1/02/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;2/02/2022;FEMENINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;4/02/2022;FEMENINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;4/02/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;7/02/2022;FEMENINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;9/02/2022;FEMENINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;9/02/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;11/02/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;12/02/2022;FEMENINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;12/02/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;13/02/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;16/02/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;17/02/2022;FEMENINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;20/02/2022;FEMENINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;20/02/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;21/02/2022;FEMENINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;21/02/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;22/02/2022;FEMENINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;22/02/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;24/02/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;25/02/2022;FEMENINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;27/02/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;28/02/2022;FEMENINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;12/02/2022;FEMENINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;17/02/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;11/02/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;3/01/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;18/02/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;8/02/2022;FEMENINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;25/01/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;7/02/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;LLAVE MAESTRA;22/02/2022;MASCULINO;ADULTOS;
TOLIMA;LLAVE MAESTRA;6/01/2022;MASCULINO;ADULTOS;
TOLIMA;LLAVE MAESTRA;22/02/2022;FEMENINO;ADULTOS;
VALLE;LLAVE MAESTRA;8/01/2022;FEMENINO;ADULTOS;
VALLE;LLAVE MAESTRA;8/01/2022;MASCULINO;ADULTOS;
VALLE;LLAVE MAESTRA;22/01/2022;FEMENINO;ADULTOS;
VALLE;LLAVE MAESTRA;11/02/2022;FEMENINO;ADULTOS;
VALLE;LLAVE MAESTRA;19/02/2022;FEMENINO;ADULTOS;
VALLE;LLAVE MAESTRA;20/02/2022;FEMENINO;ADULTOS;
VALLE;LLAVE MAESTRA;20/02/2022;MASCULINO;ADULTOS;
VALLE;LLAVE MAESTRA;23/02/2022;FEMENINO;ADULTOS;
VALLE;LLAVE MAESTRA;8/02/2022;FEMENINO;ADULTOS;
VALLE;LLAVE MAESTRA;14/02/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;20/02/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;7/02/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;11/02/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;23/02/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;6/01/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;15/01/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;15/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;20/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;27/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;5/02/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;7/02/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;25/02/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;14/02/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;9/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;12/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;20/02/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;26/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;29/01/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;11/02/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;16/02/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;17/02/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;2/02/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;24/02/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;7/01/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;24/01/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;9/02/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;6/01/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;9/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;10/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;11/01/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;13/01/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;23/01/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;4/02/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;10/02/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;12/02/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;20/02/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;21/02/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;12/02/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;31/01/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;3/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;4/01/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;24/02/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;26/02/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;1/01/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;2/01/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;7/01/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;8/01/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;10/01/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;15/01/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;21/01/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;30/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;3/02/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;17/02/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;22/02/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;1/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;6/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;21/01/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;6/02/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;12/02/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;24/02/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;21/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;29/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;2/02/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;24/02/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;1/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;3/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;7/01/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;7/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;8/01/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;8/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;9/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;10/01/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;11/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;13/01/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;13/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;14/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;15/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;16/01/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;16/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;18/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;19/01/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;19/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;20/01/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;21/01/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;28/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;29/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;30/01/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;6/02/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;7/02/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;8/02/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;12/02/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;16/02/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;16/02/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;17/02/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;19/02/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;20/02/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;20/02/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;22/02/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;23/02/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;25/02/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;2/02/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;9/02/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;2/01/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;7/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;5/02/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;12/02/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;22/02/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;11/01/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;21/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;17/02/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;26/02/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;4/01/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;7/01/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;10/02/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;16/02/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;20/02/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;24/02/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;25/02/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;27/02/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;19/02/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;8/01/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;2/02/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;4/02/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;13/02/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;15/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;8/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;24/01/2022;MASCULINO;ADULTOS;
ANTIOQUIA;PALANCAS;30/01/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;20/02/2022;FEMENINO;ADULTOS;
ANTIOQUIA;PALANCAS;21/02/2022;FEMENINO;ADULTOS;
CAUCA;PALANCAS;13/02/2022;MASCULINO;ADULTOS;
CAUCA;PALANCAS;29/01/2022;MASCULINO;ADULTOS;
CAUCA;PALANCAS;13/02/2022;FEMENINO;ADULTOS;
CAUCA;PALANCAS;1/01/2022;FEMENINO;ADULTOS;
CAUCA;PALANCAS;2/01/2022;FEMENINO;ADULTOS;
CAUCA;PALANCAS;10/01/2022;MASCULINO;ADULTOS;
CAUCA;PALANCAS;21/01/2022;MASCULINO;ADULTOS;
CAUCA;PALANCAS;26/01/2022;MASCULINO;ADULTOS;
CAUCA;PALANCAS;29/01/2022;MASCULINO;ADULTOS;
CAUCA;PALANCAS;9/02/2022;MASCULINO;ADULTOS;
CAUCA;PALANCAS;17/02/2022;FEMENINO;ADULTOS;
CAUCA;PALANCAS;18/02/2022;MASCULINO;ADULTOS;
CAUCA;PALANCAS;26/02/2022;MASCULINO;ADULTOS;
CAUCA;PALANCAS;9/01/2022;FEMENINO;ADULTOS;
CAUCA;PALANCAS;4/01/2022;MASCULINO;ADULTOS;
CAUCA;PALANCAS;14/01/2022;MASCULINO;ADULTOS;
CAUCA;PALANCAS;23/02/2022;FEMENINO;ADULTOS;
CAUCA;PALANCAS;23/02/2022;MASCULINO;ADULTOS;
CAUCA;PALANCAS;22/01/2022;FEMENINO;ADULTOS;
CAUCA;PALANCAS;1/02/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;PALANCAS;4/01/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;PALANCAS;1/01/2022;FEMENINO;ADULTOS;
CUNDINAMARCA;PALANCAS;1/01/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;PALANCAS;2/01/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;PALANCAS;3/01/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;PALANCAS;4/01/2022;FEMENINO;ADULTOS;
CUNDINAMARCA;PALANCAS;4/01/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;PALANCAS;5/01/2022;FEMENINO;ADULTOS;
CUNDINAMARCA;PALANCAS;5/01/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;PALANCAS;6/01/2022;FEMENINO;ADULTOS;
CUNDINAMARCA;PALANCAS;7/01/2022;FEMENINO;ADULTOS;
CUNDINAMARCA;PALANCAS;7/01/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;PALANCAS;8/01/2022;FEMENINO;ADULTOS;
CUNDINAMARCA;PALANCAS;9/01/2022;FEMENINO;ADULTOS;
CUNDINAMARCA;PALANCAS;9/01/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;PALANCAS;10/01/2022;FEMENINO;ADULTOS;
CUNDINAMARCA;PALANCAS;12/01/2022;FEMENINO;ADULTOS;
CUNDINAMARCA;PALANCAS;13/01/2022;FEMENINO;ADULTOS;
CUNDINAMARCA;PALANCAS;13/01/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;PALANCAS;14/01/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;PALANCAS;15/01/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;PALANCAS;16/01/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;PALANCAS;17/01/2022;MASCULINO;ADULTOS;
CUNDINAMARCA;PALANCAS;18/01/2022;FEMENINO;ADULTOS;
CUNDINAMARCA;PALANCAS;21/01/2022;FEMENINO;ADULTOS;
CUNDINAMARCA;PALANCAS;22/01/2022;MASCULINO;ADULTOS;
