departamento;arma ;fecha;genero;población
CUNDINAMARCA;PALANCAS;19/08/2022;FEMENINO;ADULTOS
CUNDINAMARCA;PALANCAS;19/01/2022;MASCULINO;ADULTOS
CUNDINAMARCA;PALANCAS;23/03/2022;MASCULINO;ADULTOS
CUNDINAMARCA;PALANCAS;16/04/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;15/08/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;25/01/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;9/02/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;10/02/2022;FEMENINO;ADULTOS
TOLIMA;PALANCAS;23/05/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;3/07/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;24/02/2022;FEMENINO;ADULTOS
TOLIMA;PALANCAS;31/05/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;16/02/2022;FEMENINO;ADULTOS
TOLIMA;PALANCAS;23/04/2022;FEMENINO;ADULTOS
TOLIMA;PALANCAS;1/02/2022;FEMENINO;ADULTOS
TOLIMA;PALANCAS;4/02/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;15/02/2022;FEMENINO;ADULTOS
TOLIMA;PALANCAS;30/05/2022;FEMENINO;ADULTOS
TOLIMA;PALANCAS;1/01/2022;FEMENINO;ADULTOS
TOLIMA;PALANCAS;15/03/2022;FEMENINO;ADULTOS
TOLIMA;PALANCAS;11/02/2022;FEMENINO;ADULTOS
TOLIMA;PALANCAS;16/02/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;13/05/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;6/01/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;18/01/2022;FEMENINO;ADULTOS
TOLIMA;PALANCAS;24/01/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;4/02/2022;FEMENINO;ADULTOS
TOLIMA;PALANCAS;9/02/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;10/02/2022;FEMENINO;ADULTOS
TOLIMA;PALANCAS;10/02/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;11/02/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;12/02/2022;FEMENINO;ADULTOS
TOLIMA;PALANCAS;12/02/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;18/02/2022;FEMENINO;ADULTOS
TOLIMA;PALANCAS;18/02/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;7/03/2022;FEMENINO;ADULTOS
TOLIMA;PALANCAS;7/03/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;10/03/2022;FEMENINO;ADULTOS
TOLIMA;PALANCAS;15/03/2022;FEMENINO;ADULTOS
TOLIMA;PALANCAS;17/03/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;18/03/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;20/03/2022;FEMENINO;ADULTOS
TOLIMA;PALANCAS;25/03/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;1/04/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;4/04/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;9/04/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;12/04/2022;FEMENINO;ADULTOS
TOLIMA;PALANCAS;22/04/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;28/04/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;10/05/2022;FEMENINO;ADULTOS
TOLIMA;PALANCAS;14/05/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;18/05/2022;FEMENINO;ADULTOS
TOLIMA;PALANCAS;19/05/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;21/05/2022;FEMENINO;ADULTOS
TOLIMA;PALANCAS;27/05/2022;FEMENINO;ADULTOS
TOLIMA;PALANCAS;30/05/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;3/06/2022;FEMENINO;ADULTOS
TOLIMA;PALANCAS;3/06/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;4/06/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;6/06/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;7/06/2022;FEMENINO;ADULTOS
TOLIMA;PALANCAS;8/06/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;9/06/2022;FEMENINO;ADULTOS
TOLIMA;PALANCAS;13/06/2022;FEMENINO;ADULTOS
TOLIMA;PALANCAS;25/06/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;26/06/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;2/07/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;11/07/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;14/07/2022;FEMENINO;ADULTOS
TOLIMA;PALANCAS;20/07/2022;FEMENINO;ADULTOS
TOLIMA;PALANCAS;28/07/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;29/07/2022;FEMENINO;ADULTOS
TOLIMA;PALANCAS;4/08/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;5/08/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;9/08/2022;FEMENINO;ADULTOS
TOLIMA;PALANCAS;11/08/2022;FEMENINO;ADULTOS
TOLIMA;PALANCAS;14/08/2022;FEMENINO;ADULTOS
TOLIMA;PALANCAS;14/08/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;15/08/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;30/08/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;31/08/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;27/03/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;31/01/2022;FEMENINO;ADULTOS
TOLIMA;PALANCAS;8/02/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;11/03/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;13/03/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;26/01/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;5/01/2022;FEMENINO;ADULTOS
TOLIMA;PALANCAS;22/02/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;7/03/2022;MASCULINO;ADULTOS
TOLIMA;PALANCAS;25/01/2022;FEMENINO;ADULTOS
TOLIMA;PALANCAS;9/01/2022;FEMENINO;ADULTOS
TOLIMA;PALANCAS;8/05/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;16/03/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;16/04/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;9/07/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;11/01/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;12/01/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;13/01/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;16/01/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;21/01/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;21/01/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;22/01/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;25/01/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;26/01/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;27/01/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;28/01/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;28/01/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;29/01/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;30/01/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;2/02/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;2/02/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;5/02/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;6/02/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;7/02/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;8/02/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;10/02/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;13/02/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;13/02/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;14/02/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;15/02/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;17/02/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;17/02/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;18/02/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;18/02/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;19/02/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;21/02/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;24/02/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;27/02/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;1/03/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;3/03/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;3/03/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;9/03/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;11/03/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;12/03/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;13/03/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;15/03/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;19/03/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;20/03/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;23/03/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;24/03/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;24/03/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;29/03/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;1/04/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;2/04/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;3/04/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;3/04/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;7/04/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;8/04/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;10/04/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;13/04/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;14/04/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;17/04/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;18/04/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;19/04/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;19/04/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;20/04/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;23/04/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;24/04/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;25/04/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;25/04/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;26/04/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;29/04/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;29/04/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;30/04/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;1/05/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;2/05/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;3/05/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;5/05/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;10/05/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;12/05/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;12/05/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;15/05/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;21/05/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;21/05/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;25/05/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;26/05/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;26/05/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;27/05/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;31/05/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;31/05/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;5/06/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;9/06/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;10/06/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;11/06/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;14/06/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;15/06/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;16/06/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;16/06/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;17/06/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;17/06/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;20/06/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;20/06/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;25/06/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;25/06/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;29/06/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;30/06/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;30/06/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;2/07/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;4/07/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;8/07/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;8/07/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;11/07/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;13/07/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;14/07/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;15/07/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;17/07/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;18/07/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;20/07/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;23/07/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;24/07/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;27/07/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;28/07/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;29/07/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;31/07/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;2/08/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;3/08/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;6/08/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;8/08/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;9/08/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;11/08/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;12/08/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;13/08/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;13/08/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;14/08/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;14/08/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;16/08/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;18/08/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;19/08/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;19/08/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;21/08/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;27/08/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;31/08/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;13/07/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;18/07/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;4/02/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;14/03/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;1/04/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;3/04/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;15/04/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;29/04/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;8/05/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;3/06/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;12/06/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;10/04/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;24/07/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;20/08/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;22/08/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;10/08/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;11/06/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;21/01/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;22/08/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;9/01/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;12/01/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;20/01/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;23/01/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;29/01/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;14/02/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;22/02/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;27/02/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;10/03/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;25/03/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;26/03/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;6/04/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;8/04/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;10/04/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;18/04/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;26/04/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;29/04/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;29/04/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;7/05/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;9/05/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;25/05/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;26/05/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;4/06/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;6/06/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;10/06/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;16/06/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;17/06/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;24/07/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;26/07/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;28/07/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;30/07/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;30/07/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;9/03/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;9/01/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;19/01/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;22/01/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;23/03/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;28/03/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;10/07/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;30/07/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;11/08/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;14/08/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;14/08/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;28/07/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;2/04/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;15/05/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;30/08/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;12/04/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;30/08/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;2/08/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;14/01/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;17/01/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;28/01/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;20/03/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;26/03/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;30/03/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;24/04/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;1/05/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;20/05/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;25/05/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;26/05/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;9/06/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;10/06/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;6/07/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;15/07/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;1/08/2022;FEMENINO;ADULTOS
VALLE;PALANCAS;15/08/2022;MASCULINO;ADULTOS
VALLE;PALANCAS;19/08/2022;MASCULINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;23/03/2022;MASCULINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;20/04/2022;MASCULINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;2/05/2022;MASCULINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;7/02/2022;MASCULINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;28/07/2022;MASCULINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;21/01/2022;MASCULINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;31/03/2022;MASCULINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;3/04/2022;MASCULINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;4/05/2022;MASCULINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;10/07/2022;FEMENINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;20/07/2022;MASCULINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;8/08/2022;FEMENINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;8/07/2022;MASCULINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;4/02/2022;FEMENINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;2/03/2022;MASCULINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;7/04/2022;MASCULINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;8/04/2022;MASCULINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;31/05/2022;MASCULINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;11/06/2022;MASCULINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;12/06/2022;FEMENINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;23/07/2022;MASCULINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;18/04/2022;MASCULINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;17/05/2022;MASCULINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;13/07/2022;MASCULINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;3/04/2022;FEMENINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;23/05/2022;MASCULINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;3/01/2022;MASCULINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;8/01/2022;FEMENINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;12/01/2022;FEMENINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;12/01/2022;MASCULINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;19/01/2022;MASCULINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;20/01/2022;FEMENINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;20/01/2022;MASCULINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;22/01/2022;FEMENINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;22/01/2022;MASCULINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;24/01/2022;FEMENINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;27/01/2022;MASCULINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;2/02/2022;FEMENINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;3/02/2022;FEMENINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;6/02/2022;MASCULINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;8/02/2022;MASCULINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;9/02/2022;MASCULINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;11/02/2022;MASCULINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;15/02/2022;FEMENINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;16/02/2022;FEMENINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;16/02/2022;MASCULINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;19/02/2022;FEMENINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;22/02/2022;MASCULINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;24/02/2022;MASCULINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;28/02/2022;FEMENINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;3/03/2022;FEMENINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;4/03/2022;MASCULINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;6/03/2022;FEMENINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;7/03/2022;MASCULINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;10/03/2022;MASCULINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;14/03/2022;FEMENINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;14/03/2022;MASCULINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;16/03/2022;FEMENINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;16/03/2022;MASCULINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;17/03/2022;FEMENINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;24/03/2022;MASCULINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;25/03/2022;MASCULINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;26/03/2022;MASCULINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;28/03/2022;FEMENINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;30/03/2022;MASCULINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;2/04/2022;FEMENINO;ADULTOS
ANTIOQUIA;SIN EMPLEO DE ARMAS;3/04/2022;MASCULINO;ADULTOS
